53747,00000,
54025,00000,
54303,00000,
54582,00000,
54860,00000,
55139,00000,
55418,00000,
55697,00000,
55975,0063522,00000,
63803,00000,
64083,00000,
64364,00000,
64645,00000,
64926,00000,
65207,00000,
65487,00000,
00232,00000,
00513,00000,
00794,00000,
01075,00000,
01356,00000,
01638,00000,
01919,00000,
02199,00000,
02480,00000,
02762,00000,
03043,00000,
03324,00000,
03605,00000,
03887,00000,
04167,00000,
04449,00000,
04730,00000,
05011,00000,
05292,00000,
05574,00000,
05855,00000,
06137,00000,
06419,00000,
06700,00000,
06982,00000,
07263,00000,
07546,00000,
07828,00000,
08111,00000,
08394,00000,
08676,00000,
08958,00000,
09240,00000,
09523,00000,
09805,00000,
10087,00000,
10370,00000,
10652,00000,
10934,00000,
11216,00000,
11499,00000,
11781,00000,
12063,00000,
12346,00000,
12628,00000,
12910,00000,
13192,00000,
13475,00000,
13757,00000,
14039,00000,
14322,00000,
14604,00000,
14886,00000,
15168,00000,
15451,00000,
15733,00000,
16015,00000,
16298,00000,
16580,00000,
16862,00000,
17144,00000,
17427,00000,
17709,00000,
17991,00000,
18274,00000,
18556,00000,
18838,00000,
19120,00000,
19403,00000,
19685,00000,
19967,00000,
20250,00000,
20532,00000,
20814,00000,
21096,00000,
21379,00000,
21661,00000,
21943,00000,
22226,00000,
22508,00000,
22791,00000,
23072,00000,
23355,00000,
23637,00000,
23919,00000,
24202,00000,
24484,00000,
24767,00000,
25049,00000,
25331,00000,
25613,00000,
25895,00000,
26178,00000,
26460,00000,
26743,00000,
27025,00000,
27307,00000,
27590,00000,
27872,00000,
28154,00000,
28436,00000,
28719,00000,
29001,00000,
29283,00000,
29566,00000,
29848,00000,
30130,00000,
30412,00000,
30695,00000,
30977,00000,
31259,00000,
31542,00000,
31824,00000,
32106,00000,
32388,00000,
32671,00000,
32953,00000,
33235,00000,
33518,00000,
33800,00000,
34083,00000,
34364,00000,
34647,00000,
34929,00000,
35211,00000,
35494,00000,
35776,00000,
36058,00000,
36340,00000,
36623,00000,
36905,00000,
37187,00000,
37470,00000,
37752,00000,
38034,00000,
38316,00000,
38599,00000,
38882,00000,
39163,00000,
39446,00000,
39728,00000,
40011,00000,
40293,00000,
40575,00000,
40858,00000,
41139,00000,
41422,00000,
41704,00000,
41987,00000,
42269,00000,
42551,00000,
42834,00000,
43115,00000,
43398,00000,
43680,00000,
43963,00000,
44245,00000,
44527,00000,
44810,00000,
45091,00000,
45374,00000,
45656,00000,
45939,00000,
46221,00000,
46503,00000,
46786,00000,
47067,00000,
47350,00000,
47632,00000,
47915,00000,
48197,00000,
48479,00000,
48762,00000,
49044,00000,
49326,00000,
49608,00000,
49891,00000,
50173,00000,
50455,00000,
50738,00000,
51020,00000,
51302,00000,
51584,00000,
51867,00000,
52149,00000,
52431,00000,
52714,00000,
52996,00000,
53278,00000,
53560,00000,
53843,00000,
54125,00000,
54407,00000,
54690,00000,
54972,00000,
55254,00000,
55536,00000,
55819,00000,
56101,00000,
56383,00000,
56666,00000,
56948,00000,
57231,00000,
57512,00000,
57795,00000,
58077,00000,
58359,00000,
58642,00000,
58924,00000,
59207,00000,
59489,00000,
59771,00000,
60053,00000,
60335,00000,
60618,00000,
60900,00000,
61183,00000,
61464,00000,
61747,00000,
62030,00000,
62311,00000,
62594,00000,
62876,00000,
63159,00000,
63441,00000,
63723,00000,
64006,00000,
64287,00000,
64570,00000,
64852,00000,
65135,00000,
65417,00000,
00163,00000,
00446,00000,
00728,00000,
01010,00000,
01292,00000,
01575,00000,
01857,00000,
02139,00000,
02422,00000,
02704,00000,
02986,00000,
03268,00000,
03551,00000,
03833,00000,
04115,00000,
04398,00000,
04680,00000,
04962,00000,
05244,00000,
05527,00000,
05809,00000,
06091,00000,
06374,00000,
06656,00000,
06938,00000,
07220,00000,
07503,00000,
07785,00000,
08067,00000,
08350,00000,
08632,00000,
08914,00000,
09196,00000,
09479,00000,
09761,00000,
10043,00000,
10326,00000,
10608,00000,
10891,00000,
11172,00000,
11455,00000,
11738,00000,
12019,00000,
12302,00000,
12584,00000,
12867,00000,
13149,00000,
13431,00000,
13714,00000,
13995,00000,
14278,00000,
14560,00000,
14843,00000,
15125,00000,
15407,00000,
15690,00000,
15971,00000,
16254,00000,
16536,00000,
16819,00000,
17101,00000,
17383,00000,
17666,00000,
17948,00000,
18230,00000,
18512,00000,
18795,00000,
19077,00000,
19359,00000,
19642,00000,
19923,00000,
20206,00000,
20488,00000,
20771,00000,
21053,00000,
21335,00000,
21618,00000,
21899,00000,
22182,00000,
22464,00000,
22747,00000,
23029,00000,
23311,00000,
23594,00000,
23876,00000,
24158,00000,
24440,00000,
24723,00000,
25005,00000,
25287,00000,
25570,00000,
25852,00000,
26134,00000,
26416,00000,
26699,00000,
26981,00000,
27263,00000,
27546,00000,
27828,00000,
28111,00000,
28392,00000,
28675,00000,
28957,00000,
29239,00000,
29522,00000,
29804,00000,
30087,00000,
30369,00000,
30651,00000,
30934,00000,
31215,00000,
31498,00000,
31780,00000,
32063,00000,
32345,00000,
32627,00000,
32910,00000,
33191,00000,
33474,00000,
33756,00000,
34039,00000,
34321,00000,
34603,00000,
34886,00000,
35167,00000,
35450,00000,
35732,00000,
36015,00000,
36297,00000,
