30715,00000,
30996,00000,
31278,00000,
31559,00000,
31840,00000,
32122,00000,
32403,00000,
32684,00000,
32966,0000036633,00000,
36915,00000,
37198,00000,
37480,00000,
37763,00000,
38044,00000,
38327,00000,
38609,00000,
38891,00000,
39174,00000,
39456,00000,
39739,00000,
40021,00000,
40303,00000,
40586,00000,
40867,00000,
41150,00000,
41432,00000,
41715,00000,
41997,00000,
42279,00000,
42562,00000,
42843,00000,
43126,00000,
43408,00000,
43691,00000,
43973,00000,
44255,00000,
44538,00000,
44819,00000,
45102,00000,
45384,00000,
45667,00000,
45949,00000,
46231,00000,
46514,00000,
46795,00000,
47078,00000,
47360,00000,
47643,00000,
47925,00000,
48207,00000,
48490,00000,
48771,00000,
49054,00000,
49336,00000,
49619,00000,
49901,00000,
50183,00000,
50466,00000,
50747,00000,
51030,00000,
51312,00000,
51595,00000,
51877,00000,
52159,00000,
52442,00000,
52724,00000,
53006,00000,
53288,00000,
53571,00000,
53853,00000,
54135,00000,
54418,00000,
54700,00000,
54982,00000,
55264,00000,
55547,00000,
55829,00000,
56111,00000,
56394,00000,
56676,00000,
56958,00000,
57240,00000,
57523,00000,
57805,00000,
58087,00000,
58370,00000,
58652,00000,
58935,00000,
59216,00000,
59499,00000,
59781,00000,
60063,00000,
60346,00000,
60628,00000,
60911,00000,
61192,00000,
61475,00000,
61757,00000,
62039,00000,
62322,00000,
62604,00000,
62887,00000,
63169,00000,
63451,00000,
63734,00000,
64015,00000,
64298,00000,
64580,00000,
64863,00000,
65145,00000,
65427,00000,
00174,00000,
00455,00000,
00738,00000,
01020,00000,
01303,00000,
01585,00000,
01867,00000,
02150,00000,
02432,00000,
02714,00000,
02996,00000,
03279,00000,
03561,00000,
03843,00000,
04126,00000,
04408,00000,
04690,00000,
04972,00000,
05255,00000,
05537,00000,
05819,00000,
06102,00000,
06384,00000,
06667,00000,
06948,00000,
07231,00000,
07513,00000,
07795,00000,
08078,00000,
08360,00000,
08642,00000,
08924,00000,
09207,00000,
09489,00000,
09771,00000,
10054,00000,
10336,00000,
10619,00000,
10900,00000,
11183,00000,
11465,00000,
11747,00000,
12030,00000,
12312,00000,
12595,00000,
12876,00000,
13159,00000,
13442,00000,
13723,00000,
14006,00000,
14288,00000,
14571,00000,
14852,00000,
15135,00000,
15418,00000,
15699,00000,
15982,00000,
16264,00000,
16547,00000,
16829,00000,
17111,00000,
17394,00000,
17675,00000,
17958,00000,
18240,00000,
18523,00000,
18805,00000,
19087,00000,
19370,00000,
19651,00000,
19934,00000,
20216,00000,
20499,00000,
20781,00000,
21063,00000,
21346,00000,
21628,00000,
21910,00000,
22192,00000,
22475,00000,
22757,00000,
23039,00000,
23322,00000,
23604,00000,
23887,00000,
24168,00000,
24451,00000,
24733,00000,
25015,00000,
25298,00000,
25580,00000,
25863,00000,
26145,00000,
26427,00000,
26709,00000,
26991,00000,
27274,00000,
27556,00000,
27839,00000,
28121,00000,
28403,00000,
28685,00000,
28967,00000,
29250,00000,
29532,00000,
29815,00000,
30097,00000,
30379,00000,
30662,00000,
30943,00000,
31226,00000,
31508,00000,
31791,00000,
32073,00000,
32355,00000,
32638,00000,
32920,00000,
33202,00000,
33484,00000,
33767,00000,
34049,00000,
34331,00000,
34614,00000,
34896,00000,
35178,00000,
35460,00000,
35743,00000,
36025,00000,
36307,00000,
36590,00000,
36872,00000,
37154,00000,
37436,00000,
37719,00000,
38001,00000,
38283,00000,
38566,00000,
38848,00000,
39130,00000,
39412,00000,
39695,00000,
39977,00000,
40259,00000,
40542,00000,
40824,00000,
41107,00000,
41388,00000,
41671,00000,
41954,00000,
42235,00000,
42518,00000,
42800,00000,
43083,00000,
43365,00000,
43647,00000,
43930,00000,
44211,00000,
44494,00000,
