00000,62104,
00000,620340,00000,59433,
00000,59363,
00000,59292,
00000,59222,
00000,59151,
00000,59080,
00000,59010,
00000,58940,
00000,58869,
00000,58798,
00000,58728,
00000,58657,
00000,58587,
00000,58516,
00000,58445,
00000,58375,
00000,58304,
00000,58233,
00000,58163,
00000,58092,
00000,58022,
00000,57952,
00000,57881,
00000,57810,
00000,57740,
00000,57669,
00000,57599,
00000,57528,
00000,57457,
00000,57387,
00000,57316,
00000,57245,
00000,57175,
00000,57104,
00000,57034,
00000,56963,
00000,56892,
00000,56822,
00000,56752,
00000,56681,
00000,56611,
00000,56540,
00000,56469,
00000,56399,
00000,56328,
00000,56257,
00000,56187,
00000,56116,
00000,56045,
00000,55975,
00000,55904,
00000,55834,
00000,55763,
00000,55692,
00000,55622,
00000,55552,
00000,55481,
00000,55410,
00000,55340,
00000,55269,
00000,55199,
00000,55128,
00000,55057,
00000,54987,
00000,54916,
00000,54845,
00000,54775,
00000,54704,
00000,54634,
00000,54563,
00000,54492,
00000,54422,
00000,54352,
00000,54281,
00000,54211,
00000,54140,
00000,54069,
00000,53999,
00000,53928,
00000,53857,
00000,53787,
00000,53716,
00000,53645,
00000,53575,
00000,53504,
00000,53434,
00000,53364,
00000,53293,
00000,53222,
00000,53152,
00000,53081,
00000,53011,
00000,52940,
00000,52869,
00000,52799,
00000,52728,
00000,52657,
00000,52587,
00000,52516,
00000,52446,
00000,52376,
00000,52304,
00000,52234,
00000,52164,
00000,52093,
00000,52023,
00000,51952,
00000,51881,
00000,51811,
00000,51740,
00000,51669,
00000,51599,
00000,51528,
00000,51458,
00000,51387,
00000,51316,
00000,51246,
00000,51176,
00000,51105,
00000,51035,
00000,50964,
00000,50893,
00000,50823,
00000,50752,
00000,50681,
00000,50611,
00000,50540,
00000,50470,
00000,50399,
00000,50329,
00000,50258,
00000,50188,
00000,50117,
00000,50047,
00000,49976,
00000,49905,
00000,49835,
00000,49764,
00000,49693,
00000,49623,
00000,49552,
00000,49482,
00000,49411,
00000,49340,
00000,49270,
00000,49200,
00000,49129,
00000,49058,
00000,48988,
00000,48917,
00000,48847,
00000,48776,
00000,48705,
00000,48634,
00000,48564,
00000,48493,
00000,48423,
00000,48352,
00000,48281,
00000,48211,
00000,48140,
00000,48069,
00000,47999,
00000,47928,
00000,47857,
00000,47787,
00000,47716,
00000,47645,
00000,47575,
00000,47504,
00000,47433,
00000,47363,
00000,47292,
00000,47222,
00000,47151,
00000,47080,
00000,47010,
00000,46939,
00000,46868,
00000,46797,
00000,46727,
00000,46656,
00000,46585,
00000,46515,
00000,46444,
00000,46373,
00000,46303,
00000,46232,
00000,46161,
00000,46091,
00000,46020,
00000,45949,
00000,45879,
00000,45808,
00000,45737,
00000,45666,
00000,45596,
00000,45524,
00000,45454,
00000,45383,
00000,45312,
00000,45241,
00000,45171,
00000,45100,
00000,45029,
00000,44959,
00000,44888,
00000,44817,
00000,44746,
00000,44675,
00000,44604,
00000,44533,
00000,44463,
00000,44392,
00000,44321,
00000,44251,
00000,44180,
00000,44108,
00000,44038,
00000,43967,
00000,43896,
00000,43825,
00000,43755,
00000,43684,
00000,43613,
00000,43542,
00000,43471,
00000,43400,
00000,43330,
00000,43259,
00000,43188,
00000,43117,
00000,43047,
00000,42976,
00000,42905,
00000,42835,
00000,42764,
00000,42693,
00000,42622,
00000,42552,
00000,42481,
00000,42410,
00000,42339,
00000,42268,
00000,42198,
00000,42127,
00000,42056,
00000,41985,
00000,41915,
00000,41844,
00000,41773,
00000,41703,
00000,41632,
00000,41561,
00000,41491,
00000,41420,
00000,41350,
00000,41279,
00000,41208,
00000,41138,
00000,41068,
00000,40997,
00000,40926,
00000,40856,
00000,40785,
00000,40715,
00000,40644,
00000,40573,
00000,40502,
00000,40432,
00000,40360,
00000,40290,
00000,40220,
00000,40149,
00000,40079,
00000,40008,
00000,39937,
00000,39866,
00000,39796,
00000,39725,
00000,39655,
00000,39584,
00000,39513,
00000,39443,
00000,39372,
00000,39301,
00000,39230,
00000,39160,
00000,39089,
00000,39018,
00000,38947,
00000,38876,
00000,38806,
00000,38735,
00000,38664,
00000,38593,
00000,38523,
00000,38452,
00000,38381,
00000,38311,
00000,38240,
00000,38169,
00000,38099,
00000,38028,
00000,37957,
00000,37887,
00000,37816,
00000,37746,
00000,37675,
00000,37604,
00000,37533,
00000,37463,
00000,37392,
00000,37321,
00000,37251,
00000,37180,
00000,37109,
00000,37039,
00000,36968,
00000,36897,
00000,36827,
00000,36756,
00000,36685,
00000,36615,
00000,36544,
00000,36473,
00000,36402,
00000,36332,
00000,36261,
00000,36191,
00000,36120,
00000,36049,
00000,35979,
00000,35908,
00000,35837,
00000,35767,
00000,35696,
00000,35625,
00000,35555,
00000,35484,
00000,35413,
00000,35343,
00000,35272,
00000,35201,
00000,35131,
00000,35060,
00000,34989,
00000,34919,
00000,34848,
00000,34777,
00000,34707,
00000,34636,
00000,34566,
00000,34495,
00000,34424,
00000,34354,
00000,34283,
00000,34212,
00000,34141,
00000,34071,
00000,34000,
00000,33929,
00000,33859,
00000,33788,
00000,33717,
00000,33647,
00000,33576,
00000,33505,
00000,33435,
00000,33364,
00000,33293,
00000,33223,
00000,33152,
00000,33081,
00000,33011,
00000,32940,
00000,32869,
00000,32799,
00000,32728,
00000,32657,
00000,32586,
00000,32515,
00000,32444,
00000,32373,
00000,32303,
00000,32232,
00000,32161,
00000,32091,
00000,32020,
00000,31948,
00000,31878,
00000,31807,
00000,31736,
00000,31665,
00000,31595,
00000,31524,
00000,31453,
00000,31382,
00000,31311,
00000,31240,
00000,31169,
00000,31099,
00000,31028,
00000,30957,
00000,30886,
00000,30815,
00000,30744,
00000,30673,
00000,30602,
00000,30532,
00000,30460,
00000,30389,
00000,30319,
00000,30248,
00000,30177,
00000,30106,
00000,30035,
00000,29964,
00000,29893,
00000,29823,
00000,29752,
00000,29680,
00000,29609,
00000,29539,
00000,29468,
00000,29397,
00000,29326,
00000,29255,
00000,29184,
00000,29113,
00000,29042,
00000,28972,
00000,28900,
00000,28829,
00000,28759,
00000,28688,
00000,28616,
00000,28545,
00000,28475,
00000,28404,
00000,28333,
00000,28262,
00000,28191,
00000,28120,
00000,28049,
00000,27978,
00000,27907,
00000,27836,
00000,27765,
00000,27694,
00000,27623,
00000,27552,
00000,27481,
00000,27411,
00000,27340,
00000,27268,
00000,27197,
00000,27127,
00000,27056,
00000,26985,
00000,26914,
00000,26843,
00000,26772,
00000,26701,
00000,26631,
00000,26560,
00000,26488,
00000,26417,
00000,26347,
00000,26276,
00000,26205,
00000,26134,
00000,26063,
00000,25992,
00000,25921,
00000,25851,
00000,25780,
00000,25708,
00000,25637,
00000,25567,
00000,25496,
00000,25425,
00000,25354,
00000,25283,
00000,25212,
00000,25141,
00000,25070,
00000,24999,
00000,24928,
00000,24857,
00000,24786,
00000,24715,
00000,24644,
00000,24573,
00000,24502,
00000,24431,
00000,24360,
00000,24289,
00000,24218,
00000,24147,
00000,24076,
00000,24004,
00000,23933,
00000,23863,
00000,23792,
00000,23720,
00000,23649,
00000,23579,
00000,23507,
00000,23436,
00000,23365,
00000,23295,
00000,23224,
00000,23152,
00000,23081,
00000,23011,
00000,22940,
00000,22868,
00000,22797,
00000,22727,
00000,22656,
00000,22585,
00000,22514,
00000,22443,
00000,22372,
00000,22301,
00000,22231,
00000,22160,
00000,22088,
00000,22017,
00000,21947,
00000,21876,
00000,21805,
00000,21734,
00000,21663,
00000,21592,
00000,21521,
00000,21451,
00000,21380,
00000,21308,
00000,21237,
00000,21167,
